sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
S000181,CUST00415,P008,Headphones,Electronics,3000,1,2023-11-09,3000,55,Male,West,Consumer,0,22,2023-04-22,Too expensive for the features offered.,Negative
S000182,CUST01207,P002,Smartphone,Electronics,25000,4,2022-03-04,100000,39,Male,East,Corporate,0,39,2023-04-02,"Worth the price, happy with the purchase.",Positive
S000183,CUST01504,P002,Smartphone,Electronics,25000,3,2022-01-18,75000,29,Male,North,Small Business,0,24,2023-06-21,"Worth the price, happy with the purchase.",Positive
S000184,CUST01915,P007,Pen Pack,Office Supplies,50,5,2020-11-04,250,18,Female,North,Consumer,0,9,2023-11-07,"Met expectations, nothing special.",Neutral
S000185,CUST01506,P006,Notebook,Office Supplies,100,1,2023-07-19,100,32,Female,North,Corporate,0,48,2023-06-16,Easy to use and reliable.,Neutral
S000186,CUST00175,P007,Pen Pack,Office Supplies,50,2,2023-11-16,100,41,Male,West,Small Business,1,58,2023-04-26,Too expensive for the features offered.,Negative
S000187,CUST01364,P004,Desk,Furniture,12000,2,2020-09-09,24000,35,Male,East,Corporate,0,7,2023-09-14,Easy to use and reliable.,Neutral
S000188,CUST00794,P003,Office Chair,Furniture,8000,3,2022-03-20,24000,63,Male,West,Consumer,0,16,2023-02-06,Too expensive for the features offered.,Negative
S000189,CUST00799,P007,Pen Pack,Office Supplies,50,4,2020-08-07,200,22,Female,East,Consumer,0,12,2023-06-10,Highly recommend to others.,Positive
S000190,CUST00345,P007,Pen Pack,Office Supplies,50,2,2022-02-10,100,23,Female,South,Corporate,0,45,2023-09-19,"Great product, very satisfied.",Positive
S000191,CUST00222,P006,Notebook,Office Supplies,100,3,2020-12-01,300,40,Female,North,Small Business,1,42,2023-07-07,"Great product, very satisfied.",Positive
S000192,CUST01954,P001,Laptop,Electronics,70000,2,2020-08-12,140000,26,Male,West,Small Business,0,6,2023-12-05,Product quality could be better.,Neutral
S000193,CUST01212,P001,Laptop,Electronics,70000,2,2022-09-05,140000,40,Male,South,Consumer,0,20,2023-01-13,Easy to use and reliable.,Neutral
S000194,CUST00333,P008,Headphones,Electronics,3000,5,2021-12-13,15000,41,Female,West,Corporate,0,23,2023-06-08,Too expensive for the features offered.,Negative
S000195,CUST00214,P007,Pen Pack,Office Supplies,50,1,2021-04-12,50,61,Female,West,Small Business,1,7,2023-02-14,Excellent customer service.,Positive
S000196,CUST01655,P005,Printer,Electronics,15000,4,2023-04-29,60000,27,Male,South,Corporate,0,9,2023-03-19,Highly recommend to others.,Positive
S000197,CUST00150,P006,Notebook,Office Supplies,100,1,2023-05-13,100,59,Female,South,Small Business,0,21,2023-01-21,Highly recommend to others.,Positive
S000198,CUST02000,P003,Office Chair,Furniture,8000,4,2021-08-17,32000,28,Female,South,Small Business,0,4,2023-01-31,"Terrible experience, will not buy again.",Negative
S000199,CUST01787,P001,Laptop,Electronics,70000,2,2023-07-02,140000,51,Male,North,Corporate,0,32,2023-06-07,Easy to use and reliable.,Neutral
S000200,CUST01162,P004,Desk,Furniture,12000,4,2022-11-27,48000,56,Male,South,Corporate,1,3,2023-10-01,"Worth the price, happy with the purchase.",Positive
S000201,CUST00906,P010,Projector,Electronics,45000,3,2020-11-25,135000,35,Female,South,Consumer,0,47,2023-11-04,Product quality could be better.,Neutral
S000202,CUST01476,P006,Notebook,Office Supplies,100,5,2022-07-25,500,51,Female,East,Small Business,0,6,2023-12-07,"Met expectations, nothing special.",Neutral
S000203,CUST01075,P002,Smartphone,Electronics,25000,2,2022-02-04,50000,38,Female,West,Small Business,0,24,2023-12-18,Product quality could be better.,Neutral
S000204,CUST01590,P004,Desk,Furniture,12000,2,2023-05-02,24000,53,Female,South,Consumer,0,13,2023-10-03,Excellent customer service.,Positive
S000205,CUST00285,P002,Smartphone,Electronics,25000,1,2020-02-03,25000,18,Female,West,Corporate,0,39,2023-06-18,"Terrible experience, will not buy again.",Negative
S000206,CUST00243,P003,Office Chair,Furniture,8000,3,2021-10-22,24000,55,Female,East,Consumer,0,15,2023-05-25,"Terrible experience, will not buy again.",Negative
S000207,CUST00366,P002,Smartphone,Electronics,25000,1,2022-05-14,25000,42,Male,West,Corporate,0,10,2023-04-19,"Met expectations, nothing special.",Neutral
S000208,CUST01434,P003,Office Chair,Furniture,8000,3,2020-07-18,24000,62,Male,East,Small Business,0,26,2023-02-04,"Worth the price, happy with the purchase.",Positive
S000209,CUST00627,P005,Printer,Electronics,15000,2,2021-11-22,30000,33,Male,South,Corporate,0,25,2023-11-04,"Met expectations, nothing special.",Neutral
S000210,CUST01161,P007,Pen Pack,Office Supplies,50,3,2023-07-06,150,58,Male,North,Small Business,0,5,2023-07-04,"Met expectations, nothing special.",Neutral
S000211,CUST01326,P006,Notebook,Office Supplies,100,3,2021-05-31,300,32,Female,East,Corporate,0,28,2023-11-18,"Terrible experience, will not buy again.",Negative
S000212,CUST00849,P008,Headphones,Electronics,3000,4,2021-12-31,12000,18,Male,South,Corporate,0,35,2023-10-12,"Terrible experience, will not buy again.",Negative
S000213,CUST00312,P010,Projector,Electronics,45000,5,2022-06-27,225000,22,Male,West,Corporate,1,3,2023-03-02,"Great product, very satisfied.",Positive
S000214,CUST01683,P010,Projector,Electronics,45000,4,2020-01-25,180000,57,Male,East,Consumer,0,19,2023-08-05,"Terrible experience, will not buy again.",Negative
S000215,CUST00591,P007,Pen Pack,Office Supplies,50,5,2020-09-10,250,24,Female,South,Consumer,0,44,2023-10-23,"Met expectations, nothing special.",Neutral
S000216,CUST01837,P005,Printer,Electronics,15000,5,2021-07-20,75000,31,Female,East,Corporate,0,22,2023-01-10,"Worth the price, happy with the purchase.",Positive
S000217,CUST00286,P002,Smartphone,Electronics,25000,4,2022-02-19,100000,62,Female,East,Consumer,0,50,2023-05-20,"Worth the price, happy with the purchase.",Positive
S000218,CUST00546,P007,Pen Pack,Office Supplies,50,1,2020-07-31,50,26,Male,West,Consumer,0,12,2023-02-19,Excellent customer service.,Positive
S000219,CUST01952,P002,Smartphone,Electronics,25000,4,2021-08-11,100000,34,Female,North,Small Business,0,35,2023-10-06,Too expensive for the features offered.,Negative
S000220,CUST00894,P009,Monitor,Electronics,12000,3,2023-08-16,36000,51,Male,North,Small Business,0,16,2023-01-11,Easy to use and reliable.,Neutral
S000221,CUST01826,P008,Headphones,Electronics,3000,2,2021-01-26,6000,21,Male,South,Small Business,0,19,2023-05-04,Highly recommend to others.,Positive
S000222,CUST01068,P006,Notebook,Office Supplies,100,2,2022-09-29,200,25,Male,West,Small Business,0,55,2023-04-01,Product quality could be better.,Neutral
S000223,CUST00023,P005,Printer,Electronics,15000,4,2020-04-12,60000,61,Female,East,Consumer,0,6,2023-09-24,Too expensive for the features offered.,Negative
S000224,CUST00934,P001,Laptop,Electronics,70000,1,2022-01-20,70000,18,Male,South,Consumer,1,42,2023-09-17,Highly recommend to others.,Positive
S000225,CUST00405,P006,Notebook,Office Supplies,100,3,2020-03-02,300,48,Female,South,Consumer,0,49,2023-11-01,"Worth the price, happy with the purchase.",Positive
S000226,CUST00012,P001,Laptop,Electronics,70000,1,2021-07-30,70000,34,Male,North,Small Business,0,51,2023-04-25,"Terrible experience, will not buy again.",Negative
S000227,CUST01983,P008,Headphones,Electronics,3000,5,2021-02-07,15000,43,Female,West,Corporate,0,21,2023-03-22,Highly recommend to others.,Positive
S000228,CUST01114,P005,Printer,Electronics,15000,2,2020-05-20,30000,38,Female,East,Corporate,1,36,2023-09-30,"Delivery was late, not happy.",Positive
S000229,CUST00031,P003,Office Chair,Furniture,8000,5,2020-09-09,40000,41,Male,South,Small Business,1,25,2023-11-11,"Worth the price, happy with the purchase.",Positive
S000230,CUST01505,P006,Notebook,Office Supplies,100,3,2022-08-05,300,34,Male,South,Small Business,1,43,2023-12-05,Highly recommend to others.,Positive
S000231,CUST01460,P005,Printer,Electronics,15000,1,2020-12-15,15000,33,Male,South,Corporate,0,7,2023-01-07,Product quality could be better.,Neutral
S000232,CUST01408,P009,Monitor,Electronics,12000,1,2022-08-10,12000,62,Female,East,Small Business,0,53,2023-08-29,"Terrible experience, will not buy again.",Negative
S000233,CUST00861,P009,Monitor,Electronics,12000,4,2023-01-16,48000,31,Male,East,Corporate,0,16,2023-11-17,"Terrible experience, will not buy again.",Negative
S000234,CUST01393,P001,Laptop,Electronics,70000,5,2021-04-18,350000,29,Male,North,Consumer,0,10,2023-01-14,"Terrible experience, will not buy again.",Negative
S000235,CUST00045,P002,Smartphone,Electronics,25000,5,2022-07-20,125000,35,Male,West,Small Business,0,1,2023-04-05,Excellent customer service.,Positive
S000236,CUST01222,P007,Pen Pack,Office Supplies,50,5,2021-04-11,250,47,Male,West,Corporate,0,32,2023-10-23,"Worth the price, happy with the purchase.",Positive
S000237,CUST00118,P005,Printer,Electronics,15000,1,2022-08-14,15000,20,Male,North,Corporate,0,56,2023-04-19,Too expensive for the features offered.,Negative
S000238,CUST00116,P007,Pen Pack,Office Supplies,50,3,2023-05-30,150,27,Female,South,Consumer,0,31,2023-02-28,Too expensive for the features offered.,Negative
S000239,CUST01967,P008,Headphones,Electronics,3000,3,2022-07-29,9000,21,Female,North,Corporate,1,53,2023-08-16,"Terrible experience, will not buy again.",Negative
S000240,CUST00747,P006,Notebook,Office Supplies,100,2,2023-02-21,200,31,Male,North,Small Business,0,6,2023-10-28,"Worth the price, happy with the purchase.",Positive
S000241,CUST01419,P002,Smartphone,Electronics,25000,4,2020-09-04,100000,63,Female,North,Small Business,0,19,2023-12-25,Product quality could be better.,Neutral
S000242,CUST00367,P004,Desk,Furniture,12000,3,2022-06-12,36000,63,Female,West,Small Business,1,28,2023-01-11,Highly recommend to others.,Positive
S000243,CUST00085,P005,Printer,Electronics,15000,4,2021-09-11,60000,62,Male,West,Consumer,0,12,2023-05-25,"Worth the price, happy with the purchase.",Positive
S000244,CUST01461,P008,Headphones,Electronics,3000,2,2020-02-07,6000,62,Female,East,Consumer,1,44,2023-09-07,"Met expectations, nothing special.",Neutral
S000245,CUST00663,P001,Laptop,Electronics,70000,2,2020-05-10,140000,24,Female,North,Consumer,1,40,2023-01-21,Excellent customer service.,Positive
S000246,CUST01867,P009,Monitor,Electronics,12000,1,2020-08-29,12000,31,Female,East,Consumer,0,32,2023-02-20,"Met expectations, nothing special.",Neutral
S000247,CUST00264,P005,Printer,Electronics,15000,5,2023-08-09,75000,23,Male,East,Corporate,1,53,2023-03-29,Excellent customer service.,Positive
S000248,CUST01712,P006,Notebook,Office Supplies,100,1,2020-09-09,100,33,Male,West,Small Business,0,57,2023-06-22,Product quality could be better.,Neutral
S000249,CUST00106,P008,Headphones,Electronics,3000,2,2023-11-22,6000,27,Female,West,Consumer,1,30,2023-08-16,Too expensive for the features offered.,Negative
S000250,CUST01439,P009,Monitor,Electronics,12000,2,2021-08-13,24000,60,Female,East,Consumer,0,24,2023-04-07,"Met expectations, nothing special.",Neutral
S000251,CUST00077,P004,Desk,Furniture,12000,5,2021-01-24,60000,61,Male,East,Small Business,1,8,2023-10-03,Too expensive for the features offered.,Negative
S000252,CUST01888,P001,Laptop,Electronics,70000,5,2020-01-27,350000,20,Male,East,Consumer,0,43,2023-03-24,Product quality could be better.,Neutral
S000253,CUST01500,P001,Laptop,Electronics,70000,3,2023-12-30,210000,58,Female,West,Small Business,0,34,2023-10-11,Highly recommend to others.,Positive
S000254,CUST00239,P004,Desk,Furniture,12000,3,2021-10-31,36000,22,Male,East,Small Business,1,22,2023-06-24,Product quality could be better.,Neutral
S000255,CUST00258,P001,Laptop,Electronics,70000,2,2023-12-08,140000,27,Male,North,Small Business,0,15,2023-12-11,"Great product, very satisfied.",Positive
S000256,CUST01793,P004,Desk,Furniture,12000,2,2023-05-06,24000,24,Male,South,Corporate,0,15,2023-03-22,Too expensive for the features offered.,Negative
S000257,CUST00378,P007,Pen Pack,Office Supplies,50,1,2022-06-30,50,33,Female,North,Consumer,0,7,2023-07-28,Too expensive for the features offered.,Negative
S000258,CUST00924,P007,Pen Pack,Office Supplies,50,4,2020-05-05,200,50,Female,North,Corporate,0,40,2023-05-22,"Terrible experience, will not buy again.",Negative
S000259,CUST01761,P002,Smartphone,Electronics,25000,5,2022-12-20,125000,49,Male,East,Small Business,0,12,2023-08-03,Easy to use and reliable.,Neutral
S000260,CUST01281,P009,Monitor,Electronics,12000,1,2020-03-27,12000,41,Male,East,Small Business,0,36,2023-01-10,Product quality could be better.,Neutral
S000261,CUST00180,P003,Office Chair,Furniture,8000,2,2021-08-29,16000,43,Female,North,Corporate,0,20,2023-10-19,Easy to use and reliable.,Neutral
S000262,CUST01806,P005,Printer,Electronics,15000,3,2021-08-25,45000,58,Female,North,Small Business,1,4,2023-05-24,Product quality could be better.,Neutral
S000263,CUST00855,P010,Projector,Electronics,45000,4,2022-01-11,180000,63,Female,West,Consumer,0,24,2023-05-16,Easy to use and reliable.,Neutral
S000264,CUST01092,P009,Monitor,Electronics,12000,1,2023-01-24,12000,39,Female,North,Small Business,1,8,2023-07-12,Excellent customer service.,Positive
S000265,CUST01923,P003,Office Chair,Furniture,8000,5,2023-08-15,40000,31,Male,South,Corporate,0,4,2023-07-24,Product quality could be better.,Neutral
S000266,CUST01016,P005,Printer,Electronics,15000,4,2021-12-31,60000,53,Female,West,Corporate,0,49,2023-08-04,"Delivery was late, not happy.",Positive
S000267,CUST00676,P006,Notebook,Office Supplies,100,5,2022-09-07,500,34,Male,North,Corporate,1,49,2023-11-27,"Great product, very satisfied.",Positive
S000268,CUST00377,P009,Monitor,Electronics,12000,2,2022-03-29,24000,40,Female,East,Consumer,0,50,2023-06-03,"Terrible experience, will not buy again.",Negative
S000269,CUST01447,P004,Desk,Furniture,12000,3,2022-12-28,36000,42,Male,East,Small Business,1,41,2023-04-26,Highly recommend to others.,Positive
S000270,CUST00258,P007,Pen Pack,Office Supplies,50,4,2020-03-28,200,27,Male,North,Small Business,0,15,2023-12-11,"Terrible experience, will not buy again.",Negative
S000271,CUST01625,P002,Smartphone,Electronics,25000,5,2020-09-09,125000,30,Female,East,Consumer,0,55,2023-05-28,"Great product, very satisfied.",Positive
S000272,CUST00351,P008,Headphones,Electronics,3000,5,2020-04-20,15000,32,Female,East,Small Business,0,28,2023-07-30,"Terrible experience, will not buy again.",Negative
S000273,CUST01559,P002,Smartphone,Electronics,25000,5,2021-03-04,125000,44,Male,North,Corporate,0,4,2023-10-30,Highly recommend to others.,Positive
S000274,CUST01251,P001,Laptop,Electronics,70000,4,2020-11-26,280000,51,Male,East,Small Business,1,21,2023-11-13,"Delivery was late, not happy.",Positive
S000275,CUST00945,P007,Pen Pack,Office Supplies,50,5,2021-09-10,250,46,Male,North,Corporate,1,59,2023-06-19,"Met expectations, nothing special.",Neutral
S000276,CUST01978,P009,Monitor,Electronics,12000,2,2022-03-14,24000,53,Female,East,Consumer,0,35,2023-09-26,Product quality could be better.,Neutral
S000277,CUST01645,P001,Laptop,Electronics,70000,2,2023-07-07,140000,26,Male,North,Small Business,0,43,2023-04-18,"Met expectations, nothing special.",Neutral
S000278,CUST01087,P003,Office Chair,Furniture,8000,1,2020-09-16,8000,42,Female,East,Corporate,0,38,2023-12-04,Highly recommend to others.,Positive
S000279,CUST00820,P005,Printer,Electronics,15000,2,2020-01-21,30000,37,Male,North,Small Business,0,26,2023-01-30,"Great product, very satisfied.",Positive
S000280,CUST00748,P006,Notebook,Office Supplies,100,4,2021-09-22,400,18,Male,West,Corporate,0,23,2023-04-26,"Delivery was late, not happy.",Positive
S000281,CUST00748,P004,Desk,Furniture,12000,5,2023-09-16,60000,18,Male,West,Corporate,0,23,2023-04-26,Too expensive for the features offered.,Negative
S000282,CUST00704,P001,Laptop,Electronics,70000,1,2023-01-06,70000,29,Male,North,Consumer,0,30,2023-09-30,"Met expectations, nothing special.",Neutral
S000283,CUST01079,P006,Notebook,Office Supplies,100,1,2021-11-24,100,57,Male,South,Small Business,0,20,2023-05-14,"Met expectations, nothing special.",Neutral
S000284,CUST01096,P003,Office Chair,Furniture,8000,3,2020-04-13,24000,51,Male,North,Small Business,0,58,2023-06-17,"Terrible experience, will not buy again.",Negative
S000285,CUST00168,P001,Laptop,Electronics,70000,2,2022-03-09,140000,60,Female,West,Corporate,1,5,2023-03-02,Easy to use and reliable.,Neutral
S000286,CUST01340,P004,Desk,Furniture,12000,4,2020-03-29,48000,21,Male,South,Consumer,1,41,2023-02-22,"Met expectations, nothing special.",Neutral
S000287,CUST01029,P001,Laptop,Electronics,70000,3,2021-05-14,210000,29,Female,West,Consumer,0,50,2023-06-08,Too expensive for the features offered.,Negative
S000288,CUST00783,P004,Desk,Furniture,12000,3,2020-07-25,36000,24,Male,West,Small Business,0,19,2023-05-11,"Worth the price, happy with the purchase.",Positive
S000289,CUST00409,P002,Smartphone,Electronics,25000,3,2023-03-19,75000,40,Female,West,Consumer,1,39,2023-11-26,Product quality could be better.,Neutral
S000290,CUST00621,P002,Smartphone,Electronics,25000,1,2022-06-01,25000,46,Male,North,Small Business,0,50,2023-04-06,"Terrible experience, will not buy again.",Negative
S000291,CUST00474,P005,Printer,Electronics,15000,4,2020-07-14,60000,22,Male,West,Corporate,0,59,2023-10-13,Highly recommend to others.,Positive
S000292,CUST00275,P009,Monitor,Electronics,12000,5,2022-04-05,60000,48,Male,East,Corporate,1,18,2023-07-16,Excellent customer service.,Positive
S000293,CUST01285,P001,Laptop,Electronics,70000,5,2021-06-25,350000,45,Male,East,Consumer,1,19,2023-07-14,Highly recommend to others.,Positive
S000294,CUST00542,P006,Notebook,Office Supplies,100,2,2021-08-30,200,19,Female,South,Corporate,0,59,2023-03-26,"Great product, very satisfied.",Positive
